regierungsbezirk-id,partei-id,partei-name,Nr.,Name,PL.Nr.1),G2),Gesamtstimmen,darunterZweitstimmen,101MünchenHadern,102MünchenBogenhausen,103MünchenGiesing,104MünchenMilbertshofen,105MünchenMoosach,106MünchenPasing,107MünchenRamersdorf,108MünchenSchwabing,109Altötting,"110Bad TölzWolfratshausen,GarmischPartenkirchen",111BerchtesgadenerLand,112Dachau,113Ebersberg,114Eichstätt,115Erding,116Freising,117FürstenfeldbruckOst,"118Ingolstadt,Neuburga.d.Donau","119Landsbergam Lech,FürstenfeldbruckWest",120Miesbach,121Mühldorf a.Inn,122MünchenLandNord,123MünchenLandSüd,124NeuburgSchrobenhausen,125Pfaffenhofen a.d.Ilm,126RosenheimOst,127RosenheimWest,128Starnberg,129Traunstein,130WeilheimSchongau
901,1,CSU,1,"Seehofer, Horst",1,S,701318,669629,17289,18497,19737,16632,16893,20613,18448,15711,19556,30793,23913,25995,22874,30698,22688,25112,27058,21943,27296,25763,19502,27384,26943,31689*,21117,24489,23201,21987,28306,29191
901,1,CSU,2,"Aigner, Ilse",2,S,138814,105386,2248,2717,2722,2335,1839,3059,2466,2498,1819,8033,2837,2559,3942,1469,2649,2771,3727,1024,3002,33428*,2249,3776,5370,8795,1302,7901,9831,5436,3487,3523
901,1,CSU,3,"Spaenle, Dr. Ludwig",18,S,32628,9494,513,737,653,901,532,689,584,23134*,84,253,124,214,207,83,145,221,334,59,206,272,91,452,585,542,66,186,143,258,175,185
901,1,CSU,4,"Haderthauer, Christine",3,S,45346,22940,372,442,487,493,361,475,415,477,449,585,373,684,459,1867,401,592,620,22406*,554,688,299,623,678,7233,911,470,389,533,448,562
901,1,CSU,5,"Huber, Dr. Marcel",7,S,41364,8687,144,224,166,188,170,226,160,271,1617,276,317,174,518,77,496,210,209,46,215,253,32677*,243,266,314,81,390,540,193,486,217
901,1,CSU,6,"Bocklet, Reinhold",10,S,38921,2361,49,65,49,56,51,238,44,88,15,70,27,166,56,17,33,35,36560*,19,605,61,18,61,97,71,20,37,36,92,22,163
901,1,CSU,7,"Wittmann, Mechthilde",21,L,31333,6468,393,368,353,24865*,942,603,393,664,55,122,86,158,121,33,87,135,235,38,125,106,59,421,296,102,38,101,70,169,82,113
901,1,CSU,8,"Huber, Dr. Martin",33,L,11761,11761,42,50,45,65,37,41,37,108,4816,65,108,57,102,31,45,48,62,35,43,41,5303,53,71,47,19,89,83,51,118,49
901,1,CSU,9,"Kreitmair, Anton",32,L,11880,11880,80,81,98,81,87,134,85,95,159,345,186,4643,344,192,428,417,643,42,477,332,292,280,210,519,189,238,199,294,215,495
901,1,CSU,10,"Eisenreich, Georg",27,S,28245,3844,24401*,177,881,227,232,423,153,271,28,113,29,64,74,12,40,60,129,15,69,53,32,149,269,41,18,45,50,121,29,40
901,1,CSU,11,"Mandoki, Leslie",39,,7139,7139,230,278,285,285,202,268,221,259,60,279,99,165,232,87,135,193,303,82,334,217,97,275,383,127,64,179,133,1027,110,530
901,1,CSU,12,"Reiter, Martin",41,,4043,4043,76,79,80,82,63,109,84,74,22,65,41,107,50,36,71,2183,88,33,63,48,28,110,83,64,76,44,37,54,47,46
901,1,CSU,13,"Goppel, Dr. Thomas",31,L,17653,17653,443,459,502,435,301,495,347,460,92,408,210,297,331,99,159,262,2032,75,6434,419,165,457,675,214,97,239,195,644,181,526
901,1,CSU,14,"Heckner, Ingrid",28,S,27975,2909,99,80,107,107,79,134,75,86,25066*,80,176,72,89,82,71,89,104,34,96,54,262,131,138,81,50,93,67,65,217,91
901,1,CSU,15,"Schreder, Thomas",36,,8922,8922,88,96,74,88,85,99,91,75,80,91,93,75,896,53,4954,383,109,42,98,92,144,240,158,65,52,150,165,90,84,112
901,1,CSU,16,"Bachhuber, Martin",6,S,43500,1766,19,25,30,21,10,24,21,19,17,41734*,11,17,22,6,17,35,22,9,18,206,12,17,78,23,13,17,15,82,9,951
901,1,CSU,17,"Bernhard, Dr. Otmar",22,S,31316,1646,159,86,84,104,190,29670*,92,89,14,49,18,50,35,7,23,34,138,11,48,26,17,58,79,48,8,31,32,55,23,38
901,1,CSU,18,"Blume, Markus",23,S,30911,4089,181,643,304,215,153,200,26822*,296,32,83,50,72,160,21,50,86,123,27,68,72,33,357,414,50,25,80,50,135,54,55
901,1,CSU,19,"Brannekämper, Robert",20,S,31576,4522,269,27054*,324,308,217,317,796,317,27,84,48,91,139,37,46,72,179,36,113,82,27,287,286,63,28,71,47,112,36,63
901,1,CSU,20,"Dorow, Alexander",5,S,44327,2757,57,71,92,61,55,97,70,80,27,67,29,61,52,35,32,42,818,22,41570*,67,23,63,88,113,21,34,32,192,31,325
901,1,CSU,21,"EilingHütig, Dr. Ute",24,S,30873,1294,47,62,51,75,46,54,50,71,19,51,30,38,42,15,18,39,85,14,59,39,22,54,98,29,19,34,27,29579*,21,85
901,1,CSU,22,"Enghuber, Matthias",37,,8261,8261,28,32,25,25,15,20,25,22,8,25,24,26,14,193,21,26,21,73,27,18,17,49,33,7318,72,15,27,20,18,24
901,1,CSU,23,"Fröschl, Markus",34,,11595,11595,88,98,93,124,78,103,94,89,494,163,2578,107,156,76,161,113,123,25,138,109,362,107,167,157,47,286,216,116,4937,190
901,1,CSU,24,"Herrmann, Dr. Florian",17,S,32632,1853,41,85,57,71,47,58,66,98,29,37,47,75,66,26,156,30779*,70,23,33,42,22,194,80,75,82,38,33,47,38,117
901,1,CSU,25,"Huber, Thomas",19,S,32222,1184,24,41,29,22,15,36,44,33,33,42,15,26,31038*,5,68,27,60,15,31,32,55,109,61,23,16,50,199,30,23,20
901,1,CSU,26,"Kaniber, Michaela",25,S,30682,1131,27,35,35,40,31,37,35,31,28,35,29551*,26,27,10,22,34,39,11,36,27,20,42,53,18,6,55,40,25,281,25
901,1,CSU,27,"Kühn, Harald",4,S,44749,3497,29,23,50,41,15,24,15,29,9,2686,20,16,26,5,11,13,31,8,82,30,10,26,54,19,7,21,35,148,14,41252*
901,1,CSU,28,"Lederer, Otto",9,S,39156,3561,32,31,26,20,26,19,26,22,14,32,58,27,626,11,34,64,31,11,40,862,52,47,70,32,9,1193,35595*,44,66,36
901,1,CSU,29,"Lorenz, Andreas",26,S,29527,1904,302,116,27623*,92,88,159,205,86,15,52,24,23,102,17,38,29,71,18,31,24,16,78,130,21,8,26,35,40,40,18
901,1,CSU,30,"Meyer, Markus",38,,7557,7557,46,53,38,45,30,33,28,88,40,23,19,28,15,3750,18,47,47,2060,25,18,39,46,31,589,271,21,23,27,16,43
901,1,CSU,31,"Ostenrieder, Peter",40,,5409,5409,18,26,17,25,16,15,19,47,8,79,51,19,7,5,9,15,17,4,393,12,8,27,38,13,4,14,15,69,13,4406
901,1,CSU,32,"Pany, Franz",43,,1664,1664,61,62,57,54,53,70,53,44,21,387,48,30,53,8,12,27,57,18,33,38,38,69,73,31,19,51,51,67,36,43
901,1,CSU,33,"Picker, Rolf",44,,1593,1593,19,12,18,17,12,19,20,28,6,126,9,15,11,7,11,10,62,3,48,18,10,23,70,9,10,12,14,866,14,94
901,1,CSU,34,"Scharf, Ulrike",15,S,34199,2102,62,80,70,85,49,61,70,87,24,50,48,53,215,29,32097*,285,86,23,67,49,83,102,99,29,29,54,60,73,35,45
901,1,CSU,35,"SchorerDremel, Tanja",11,S,38374,2605,80,101,101,103,88,133,75,75,32,96,59,93,61,35769*,57,78,119,124,106,49,30,124,128,273,74,76,60,70,78,62
901,1,CSU,36,"SchreyerStäblein, Kerstin",8,S,39987,1830,51,72,120,45,33,61,133,50,22,99,30,41,66,34,37,42,69,18,68,51,26,407,38157*,35,17,35,35,61,23,49
901,1,CSU,37,"Seeger, Heino",42,,3267,3267,21,17,17,12,11,23,22,18,5,213,34,5,29,20,9,15,26,9,13,2397,8,24,61,11,5,63,104,24,17,34
901,1,CSU,38,"Seidenath, Bernhard",16,S,33428,637,14,16,11,17,16,19,6,17,,8,7,32791*,7,8,5,158,28,8,23,9,3,181,12,15,17,9,13,4,4,2
901,1,CSU,39,"Steiner, Klaus",12,S,37284,1560,15,22,16,17,12,15,20,10,21,17,709,16,17,6,12,13,15,4,19,33,12,7,23,7,9,383,89,9,35724*,12
901,1,CSU,40,"Stöttner, Klaus",13,S,37276,2453,9,20,12,12,10,7,14,26,9,16,30,3,27,9,12,9,13,1,8,131,22,15,20,6,9,34823*,1793,11,190,9
901,1,CSU,41,"Straub, Karl",29,S,25769,1521,25,30,45,29,27,24,28,21,7,26,30,39,28,50,28,179,43,39,44,23,11,30,35,558,24248*,26,19,23,19,35
901,1,CSU,42,"Unterländer, Joachim",30,S,24137,1141,92,50,65,167,22996*,182,79,79,5,14,6,26,33,25,7,27,43,7,15,14,9,60,40,7,12,16,21,25,8,7
901,1,CSU,43,"Weichenrieder, Max",35,,10235,10235,86,81,103,89,77,99,73,71,119,198,134,127,143,352,164,614,117,108,155,201,164,178,137,1473,4421,175,161,123,99,193
901,1,CSU,44,"Weidenbusch, Ernst",14,S,37199,1891,26,52,46,39,30,41,188,27,10,33,25,30,308,17,33,43,38,18,25,39,29,35308*,519,27,95,22,40,36,33,22
901,1,CSU,,Zweitstimmen ohne Kennzeichnung eines Bewerbers,,,12377,12377,211,296,221,206,182,273,356,204,355,449,1065,439,358,316,338,307,1098,317,427,503,481,405,420,330,328,375,501,585,364,667
901,1,CSU,,Erststimmen insgesamt,,,938406,,24401,27054,27623,24865,22996,29670,26822,23134,25066,41734,29551,32791,31038,35769,32097,30779,36560,22406,41570,33428,32677,35308,38157,31689,24248,34823,35595,29579,35724,41252
901,1,CSU,,Zweitstimmen insgesamt,,,1000018,1000018,24205,26688,28396,24156,23506,29829,26326,23311,30302,46818,33875,37049,33140,39936,33851,35194,39342,26551,41810,33620,30202,37841,39619,29617,29781,37934,38926,34133,40547,43513
901,1,CSU,,Gesamtstimmen,,,1938424,1000018,48606,53742,56019,49021,46502,59499,53148,46445,55368,88552,63426,69840,64178,75705,65948,65973,75902,48957,83380,67048,62879,73149,77776,61306,54029,72757,74521,63712,76271,84765
901,2,SPD,1,"Ude, Christian",1,L,416304,416304,19927,22046,25040,25599,17481,19613,17764,23326,7199,12002,7209,13269,14023,8749,9441,12528,17244,7849,14112,8329,5370,20043,17832,6322,8215,8905,9745,13942,10025,13155
901,2,SPD,2,"Kohnen, Natascha",7,L,21510,4605,207,213,265,219,122,200,432,212,50,130,51,117,133,60,81,131,121,71,95,88,45,879,16905*,91,52,101,101,127,78,133
901,2,SPD,3,"Rinderspacher, Markus",5,L,24006,5595,310,617,425,300,244,262,18411*,293,63,190,74,146,176,78,90,161,187,68,113,120,59,350,440,49,79,74,140,221,109,157
901,2,SPD,4,"Sonnenholzner, Kathrin",12,L,19883,2908,115,96,97,116,79,89,60,135,29,60,30,97,62,34,28,49,16975*,35,863,51,22,75,137,42,32,43,80,233,48,71
901,2,SPD,5,"Widuckel, Dr. Werner",17,,15022,3819,63,67,52,69,50,46,46,66,22,47,21,43,51,11203*,27,53,42,1589,37,31,13,55,69,663,428,41,26,38,27,37
901,2,SPD,6,"Noichl, Maria",18,,14940,4742,40,45,87,44,33,29,29,52,43,74,279,42,110,16,28,39,44,17,38,215,54,30,50,22,24,2523,10198*,31,644,60
901,2,SPD,7,"Pfaffmann, HansUlrich",3,L,25007,3412,188,21595*,224,222,178,209,411,182,65,111,40,95,107,34,70,88,115,48,88,63,52,173,152,48,48,47,96,92,60,106
901,2,SPD,8,"Rauscher, Doris",15,L,16656,3266,136,147,160,133,111,100,141,102,71,94,51,107,13390*,63,156,124,140,46,99,79,67,171,150,111,86,93,227,93,86,122
901,2,SPD,9,"Güll, Martin",13,L,17265,1065,31,43,48,50,39,72,32,47,9,41,67,16200*,22,35,24,63,50,13,31,15,8,47,29,42,97,12,22,22,22,32
901,2,SPD,10,"Zacharias, Isabell",6,L,23504,2099,150,193,164,405,141,126,93,21405*,10,45,10,52,56,16,18,114,57,15,31,28,5,85,77,12,19,34,29,47,19,48
901,2,SPD,11,"Thurner, Dr. Albert",19,,13601,1456,20,24,26,27,19,18,22,26,14,61,9,17,14,13,8,19,23,10,936,10,8,20,20,5,10,18,9,36,14,12145*
901,2,SPD,12,"CindikHerbrüggen, Dr. Elif",27,,9251,1763,104,120,109,155,94,96,103,142,21,41,23,36,38,20,7488*,91,47,23,39,23,22,84,71,15,30,38,42,42,32,62
901,2,SPD,13,"Werner, Achim",20,,13271,3854,22,13,23,37,24,14,23,28,6,14,12,18,14,2364,15,37,21,9417*,9,16,6,15,18,533,487,10,16,18,18,23
901,2,SPD,14,"Stachowitz, Diana",10,L,20604,2139,136,131,160,300,18465*,218,83,158,28,41,18,69,95,30,30,65,69,27,44,27,22,106,68,17,28,26,31,46,26,40
901,2,SPD,15,"Zellner, Günter",29,,7785,2088,19,25,28,30,11,23,23,19,1352,19,30,20,26,29,36,33,22,16,10,12,5697*,26,15,8,17,30,72,15,84,38
901,2,SPD,16,"Waldmann, Ruth",2,S,27614,1609,108,121,116,26005*,182,102,79,203,15,36,24,32,43,18,24,41,53,16,36,25,13,68,62,17,23,18,33,43,22,36
901,2,SPD,17,"Niederberger, Roman",31,,7176,488,13,20,17,28,10,16,24,16,10,18,6688*,11,15,5,6,10,11,5,20,12,10,16,6,6,4,8,19,10,126,16
901,2,SPD,18,"Knoblauch, Günther",16,,16399,5606,39,38,37,41,17,19,29,38,10793*,25,51,31,56,8,60,36,31,10,23,21,4582,34,25,15,12,51,95,27,120,35
901,2,SPD,19,"Ritter, Florian",11,L,19980,788,78,45,79,75,91,19192*,36,65,8,15,6,12,12,2,10,13,32,6,13,24,16,25,29,8,14,14,9,22,11,18
901,2,SPD,20,"Gantzer, Dr. Peter Paul",9,L,20754,1612,50,90,58,61,32,54,112,60,10,46,11,60,125,9,24,39,39,11,22,35,11,19142*,466,10,17,26,38,51,17,28
901,2,SPD,21,"Weidner, Tim",21,,12874,670,22,17,20,33,15,22,11,15,12,71,8,36,12,,5,7,28,9,34,4,3,18,65,1,8,5,14,12204*,3,172
901,2,SPD,22,"Winter, Horst",30,,7691,1241,27,35,42,48,36,43,38,37,26,38,13,44,47,157,19,50,44,142,31,13,12,40,31,6450*,84,19,31,30,15,49
901,2,SPD,23,"Lotte, Andreas",8,L,21299,1100,20199*,70,206,93,116,123,46,118,7,10,8,22,9,3,7,16,31,15,18,6,3,28,64,1,11,8,17,21,12,11
901,2,SPD,24,"Warlimont, Peter",26,,9253,609,13,10,23,34,22,16,6,28,7,11,15,45,18,14,42,8644*,15,19,10,6,4,40,15,15,132,11,10,9,7,12
901,2,SPD,25,"Lehmann, Paul",23,,11195,481,11,9,21,13,6,9,8,13,13,10714*,7,14,10,5,6,7,7,18,13,75,7,7,14,9,5,7,18,28,17,104
901,2,SPD,26,"Brunn von, Florian",4,L,24386,612,96,41,23774*,45,32,57,32,52,8,22,7,18,20,8,8,11,18,8,8,6,3,15,35,3,9,6,9,19,5,11
901,2,SPD,27,"Reichenau, Dirk",25,,9866,787,6,12,7,12,6,2,5,2,59,6,572,5,6,5,4,5,5,1,7,3,5,10,5,3,7,10,5,4,9079*,8
901,2,SPD,28,"Kränzlein, Dr. Herbert",14,L,17137,2791,17,26,21,21,14,43,9,30,10,9,16,40,12,7,11,19,2312,1,14346*,8,8,21,19,6,6,11,10,65,8,11
901,2,SPD,29,"Mandl, Thomas",28,,8624,399,12,14,10,22,7,10,4,13,5,91,10,7,15,3,5,17,11,5,13,8225*,3,17,22,2,2,8,21,18,7,25
901,2,SPD,30,"Bischoff, Dr. Manfred",24,,9897,1021,26,14,30,15,16,19,13,23,13,8,5,19,18,4,9,23,12,6,10,266,6,34,33,4,9,8876*,343,14,15,14
901,2,SPD,31,"Käser, Markus",22,,11590,1360,31,41,43,35,22,43,22,31,17,22,10,95,28,62,19,190,33,65,30,16,7,28,25,307,10230*,26,30,27,12,43
901,2,SPD,32,"Rothmayer, Julia",36,,586,586,27,26,30,42,36,22,30,32,95,13,8,9,17,14,6,13,16,8,12,11,6,24,19,2,8,11,22,9,9,9
901,2,SPD,33,"Deutinger, Andreas",34,,1336,1336,35,37,35,45,23,33,17,52,80,26,65,27,42,25,21,29,27,22,19,26,19,32,33,19,16,34,41,36,391,29
901,2,SPD,34,"Pilwousek, Ingelore",35,,604,604,29,41,41,40,21,33,31,35,7,24,6,21,25,6,13,14,32,6,25,12,7,37,19,7,7,7,20,10,12,16
901,2,SPD,35,"Schröder, Ulf",42,,373,373,30,21,21,21,16,14,16,19,8,12,6,6,5,10,7,13,14,11,10,5,14,22,12,4,8,8,6,10,8,16
901,2,SPD,36,"HoffmannWeiss, Gesche",44,,264,264,21,17,21,20,10,18,9,24,4,4,3,3,2,6,2,10,10,4,11,4,1,13,9,4,2,8,3,15,,6
901,2,SPD,37,"Amann, Franz Josef",41,,427,427,3,4,9,3,6,12,3,5,1,30,3,1,5,6,4,9,3,4,8,237,,4,9,1,6,7,17,2,11,14
901,2,SPD,38,"Achhammer, Marina",37,,547,547,27,34,35,28,34,22,77,21,7,15,9,15,19,7,2,17,16,8,15,7,7,26,22,13,8,5,11,15,11,14
901,2,SPD,39,"Simeth, Wolfgang",45,,243,243,23,16,12,23,16,17,16,9,4,3,3,2,4,5,3,6,8,1,7,3,1,10,10,7,5,2,6,7,4,10
901,2,SPD,40,"Kumpf, Sinaida",43,,303,303,34,19,37,28,16,20,15,20,1,8,7,5,6,4,3,4,8,2,3,4,5,9,12,2,6,1,3,14,3,4
901,2,SPD,41,"Kalteis, Daniel",40,,436,436,3,6,4,3,2,4,5,5,6,6,2,3,307,,9,2,3,2,2,2,4,20,6,1,2,5,11,3,5,3
901,2,SPD,42,"Ismail, Eleonore",39,,459,459,11,10,8,9,5,4,11,8,108,9,5,8,10,2,12,25,4,14,9,4,94,6,9,5,7,6,10,8,24,14
901,2,SPD,43,"Scales, Dominic",32,,1443,1443,34,47,56,55,25,27,28,59,8,61,4,19,20,16,18,15,30,18,54,12,9,39,43,7,13,17,16,65,14,614
901,2,SPD,44,"Wallner, Gabriele",38,,493,493,6,6,5,12,5,5,5,6,17,9,223,10,3,4,4,11,4,2,9,6,5,6,5,3,4,10,14,8,79,7
901,2,SPD,45,"Schmidt, Horst",33,,1377,1377,16,9,17,16,13,14,11,14,18,23,8,33,83,16,757,126,10,13,13,7,16,28,12,15,17,16,20,10,11,15
901,2,SPD,,Zweitstimmen ohne Kennzeichnung eines Bewerbers,,,5604,5604,168,158,233,333,146,190,157,377,184,154,311,187,149,74,117,134,174,187,248,109,83,288,180,69,156,175,166,228,135,334
901,2,SPD,,Erststimmen insgesamt,,,414055,,20199,21595,23774,26005,18465,19192,18411,21405,10793,10714,6688,16200,13390,11203,7488,8644,16975,9417,14346,8225,5697,19142,16905,6450,10230,8876,10198,12204,9079,12145
901,2,SPD,,Zweitstimmen insgesamt,,,494784,494784,22484,24834,28202,28960,19624,22128,20167,26218,9750,13795,9350,14968,16070,12046,11289,14507,21223,10466,17278,10076,10717,23124,20444,8546,10260,12535,11704,15831,12406,15782
901,2,SPD,,Gesamtstimmen,,,908839,494784,42683,46429,51976,54965,38089,41320,38578,47623,20543,24509,16038,31168,29460,23249,18777,23151,38198,19883,31624,18301,16414,42266,37349,14996,20490,21411,21902,28035,21485,27927
901,3,Freie Wähler,1,"Gottstein, Eva",1,L,26817,19543,462,532,749,514,464,556,482,538,481,805,653,806,632,7274*,858,696,908,943,807,581,428,857,773,936,789,503,625,727,665,773
901,3,Freie Wähler,2,"Piazolo, Dr. Michael",3,L,18095,11916,835,780,6179*,703,543,709,699,685,91,473,82,292,387,636,254,261,559,124,345,281,119,603,884,112,146,190,213,478,190,242
901,3,Freie Wähler,3,"Pointner, Manfred",8,,10728,10728,52,61,114,50,47,55,45,50,34,107,45,242,120,58,1041,7341,120,22,85,68,52,311,79,54,180,59,53,78,47,58
901,3,Freie Wähler,4,"Streibl, Florian",2,L,20864,9127,180,169,313,146,160,168,161,129,78,11737*,94,192,225,140,198,156,306,89,346,474,113,275,312,100,171,164,180,366,120,3602
901,3,Freie Wähler,5,"Singer, Ute, genannt Jung Claudia",7,,10870,4571,75,81,130,74,84,81,56,70,45,157,41,204,72,116,94,140,149,142,91,76,49,129,113,1911,6299*,82,67,83,68,91
901,3,Freie Wähler,6,"Reichhart, Markus",13,,8684,3393,21,26,32,30,25,20,34,35,23,51,26,42,18,903,28,30,65,5291*,31,24,10,37,44,1046,648,19,32,36,22,35
901,3,Freie Wähler,7,"Seissiger, Dr. Lothar",9,,9645,2679,30,41,57,40,34,29,31,66,77,82,1293,38,48,30,40,34,44,22,47,65,29,70,52,23,28,145,90,46,6966*,48
901,3,Freie Wähler,8,"Kraus, Nikolaus",5,L,11974,3261,46,108,62,55,53,55,70,60,59,160,98,90,201,65,454,273,119,25,132,148,132,8713*,193,76,67,88,80,75,103,114
901,3,Freie Wähler,9,"Stahl, Felix",28,,4761,1289,75,60,192,3472*,104,81,83,61,3,49,9,43,26,8,29,25,51,21,36,24,12,84,75,14,8,15,21,29,21,30
901,3,Freie Wähler,10,"Brandhofer, Balthasar",17,,7183,2016,11,12,21,6,9,18,24,9,12,985,65,42,75,17,38,26,32,11,35,5167*,34,32,36,14,11,64,113,23,50,191
901,3,Freie Wähler,11,"Aicher, Peter",6,,11131,3884,46,57,81,61,45,82,59,65,85,187,175,82,128,54,129,91,131,44,115,218,134,148,103,50,63,7247*,759,103,430,159
901,3,Freie Wähler,12,"Bertermann, Dr. Otto",25,,4935,1544,78,165,202,122,74,91,104,3391*,14,49,16,30,33,11,21,36,75,19,34,26,17,64,70,22,16,20,23,52,38,22
901,3,Freie Wähler,13,"Obermair, Gottfried",11,,9285,1502,13,18,44,26,17,19,15,17,9,26,6,493,13,5,15,23,7783*,8,469,30,8,37,33,14,12,17,13,51,21,30
901,3,Freie Wähler,14,"Mehringer, Rainer",16,,7510,520,11,15,14,11,9,7,7,10,7,12,15,17,88,5,6990*,99,25,8,7,7,23,39,15,9,12,11,14,7,9,7
901,3,Freie Wähler,15,"Koller, Michael",12,,8684,1179,12,13,26,25,9,20,16,12,27,39,7505*,17,23,15,15,25,23,8,26,26,19,34,18,23,15,35,29,23,568,38
901,3,Freie Wähler,16,"Demmel, Matthias",10,,9546,1727,28,30,39,30,23,27,39,20,17,375,25,39,34,40,26,41,65,22,255,59,23,59,47,37,34,32,31,204,26,7819*
901,3,Freie Wähler,17,"Grün von der, Peter",21,,5933,598,9,10,25,14,10,8,7,6,6,23,6,11,7,88,12,19,20,114,15,8,9,25,12,5335*,83,9,10,13,8,11
901,3,Freie Wähler,18,"Sabathil, Ursula",24,,5580,1674,71,81,169,101,77,3906*,113,77,20,49,25,70,55,36,53,45,100,31,48,22,14,100,95,19,23,26,30,58,22,44
901,3,Freie Wähler,19,"Luppart, Albert",18,,6984,338,12,9,11,9,5,4,11,12,7,19,2,5,8,3,6,10,15,5,18,6,4,11,12,7,6,5,4,6646*,4,108
901,3,Freie Wähler,20,"Saller, Markus",26,,4932,1078,17,12,20,21,12,18,21,11,427,30,30,20,38,10,54,22,22,8,10,23,3854*,31,11,10,11,24,40,19,88,18
901,3,Freie Wähler,21,"Altmann, Johann",23,,5693,2239,81,100,147,109,123,129,3454*,65,39,88,41,88,61,44,89,94,149,32,83,43,43,161,124,38,43,26,48,44,44,63
901,3,Freie Wähler,22,"Purkhardt, Martina",15,,7754,832,6,7,17,14,13,17,9,10,9,23,14,6922*,13,7,10,26,335,6,147,11,12,13,17,9,23,8,5,10,14,27
901,3,Freie Wähler,23,"Zallinger, Manfred",27,,4923,241,3,4,6,3,1,5,3,5,4682*,7,10,9,5,2,9,6,12,2,6,4,71,8,9,14,9,6,2,2,14,4
901,3,Freie Wähler,24,"Seidelmann, Dr. Wilfried",22,,5746,575,7,14,24,14,7,14,11,16,10,16,12,13,5171*,9,63,13,19,12,10,22,21,53,20,5,6,36,67,20,25,16
901,3,Freie Wähler,25,"Michelfeit, Ingeborg",30,,3738,524,30,3214*,53,36,24,42,43,34,1,14,11,12,16,7,11,16,19,6,15,4,3,26,34,5,10,10,7,19,7,9
901,3,Freie Wähler,26,"Drexl, Richard",20,,5996,679,7,11,21,18,17,10,28,20,6,22,8,32,16,14,33,25,107,18,5317*,15,17,34,39,30,17,14,13,26,19,42
901,3,Freie Wähler,27,"Degenhart, Christine",14,,8444,2785,16,29,39,33,17,31,28,33,22,68,107,40,72,17,27,27,29,17,25,236,53,33,36,16,17,1335,5659*,34,318,30
901,3,Freie Wähler,28,"Busl, Ruth",19,,6231,1441,60,84,90,69,45,71,120,54,10,50,15,39,46,22,24,29,50,21,36,28,16,265,4790*,17,27,22,29,34,21,47
901,3,Freie Wähler,29,"Freitag, Sascha",31,,3340,439,2901*,16,42,17,19,19,36,30,7,17,3,4,9,5,10,17,28,8,17,11,5,30,24,10,5,5,7,18,7,13
901,3,Freie Wähler,30,"Tauscher, Helmut",32,,3196,359,18,15,28,19,2837*,21,18,13,2,18,8,10,15,7,14,4,20,6,14,12,7,22,21,3,5,9,8,10,6,6
901,3,Freie Wähler,31,"Multrus, Viktoria",35,,1789,1789,26,30,35,34,22,31,27,27,24,66,62,52,49,37,58,67,75,31,64,79,44,53,47,26,25,199,320,30,92,57
901,3,Freie Wähler,32,"Ballauf, Dr. Franz",29,,4138,4138,110,163,250,145,123,165,208,160,42,175,67,128,132,66,138,134,353,56,137,160,65,227,211,62,118,61,104,128,124,126
901,3,Freie Wähler,33,"Erhorn, Markus",36,,1396,1396,9,3,5,6,5,3,5,1,4,6,1,1044,3,3,3,12,176,1,23,2,1,28,7,4,22,7,2,4,4,2
901,3,Freie Wähler,34,"Angenend, Ursula",40,,1154,1154,13,25,29,13,6,15,12,11,5,7,3,17,22,34,727,20,18,10,10,7,28,24,22,6,6,10,17,13,7,17
901,3,Freie Wähler,35,"Zwingler, Eduard",34,,2243,2243,20,19,22,40,21,21,29,23,21,55,32,38,1032,23,112,56,57,16,48,41,66,79,37,33,19,70,86,34,44,49
901,3,Freie Wähler,36,"Rebay von Ehrenwiesen, Rasso",38,,1189,1189,10,6,17,9,6,9,2,9,6,15,6,13,9,4,8,7,83,5,67,8,6,5,13,4,12,7,4,808,4,27
901,3,Freie Wähler,37,"Maier, Karl",39,,1178,1178,8,8,18,14,14,17,22,7,583,16,42,21,11,10,21,24,28,17,18,13,56,29,26,11,31,17,16,19,37,24
901,3,Freie Wähler,38,"Barlag, Egon",37,,1208,1208,4,7,11,10,4,13,7,8,15,20,10,6,17,11,111,51,12,12,6,10,685,13,7,14,9,13,73,6,23,20
901,3,Freie Wähler,39,"Bruhn, Stephan",43,,320,320,2,4,2,1,4,3,4,1,1,4,3,5,5,1,3,1,4,2,4,16,5,5,5,1,1,21,199,,9,4
901,3,Freie Wähler,40,"Krämer, Christian",42,,609,609,5,9,10,4,7,3,12,6,5,9,8,7,7,5,6,11,17,3,8,11,16,14,3,3,8,273,65,6,62,6
901,3,Freie Wähler,41,"Hölscher, Gisela",41,,1085,1085,8,20,9,14,7,5,8,7,6,174,6,10,10,5,17,19,21,4,7,599,1,15,23,5,11,17,12,13,7,25
901,3,Freie Wähler,42,"Zierer, Benno",4,L,12595,2074,29,33,45,37,37,33,34,35,45,89,83,110,40,68,297,10521*,90,28,61,81,65,135,45,72,126,86,58,41,81,90
901,3,Freie Wähler,43,"Haunsberger, Anton",33,,2639,2639,8,11,20,11,11,5,10,9,9,28,16,13,16,2085,10,18,19,107,9,11,7,11,16,64,48,13,10,6,10,28
901,3,Freie Wähler,,Zweitstimmen ohne Kennzeichnung eines Bewerbers,,,2704,2704,39,50,88,55,46,73,53,45,95,157,130,115,87,56,133,149,128,48,97,115,82,127,84,62,82,80,93,113,81,141
