UniqueID,parteiID,partei,Wahlkreis,ID,Name,Geb. Jahr,Wohnort
20818,8,ÖDP,902,818,"Kerschl, Christian",1970,Deggendorf
20901,9,PIRATEN,902,901,"Filakovic, Mario",1972,Dingolfing
21101,11,AfD,902,1001,"Ebner-Steiner, Katrin",1978,Metten
21102,11,AfD,902,1002,"Hansbauer, Wolfgang",1953,Simbach a.Inn
21103,11,AfD,902,1003,"Straßberger, Günter",1963,Altdorf
21104,11,AfD,902,1004,"Seidl, Josef",1963,Simbach
21105,11,AfD,902,1005,"Stadler, Ralf",1964,Tittling
21106,11,AfD,902,1006,"Müller, Johann",1959,Geiersthal
21107,11,AfD,902,1007,"Kleinschwärzer, Manfred",1949,Mallersdorf-Pfaffenberg
21108,11,AfD,902,1008,"Gebhardt, Peter A.",1948,Abensberg
21109,11,AfD,902,1009,"Atzinger, Oskar",1963,Salzweg
21110,11,AfD,902,1010,"Sicker, Gertraud",1957,Metten
21111,11,AfD,902,1011,"Welsch-Ficklscherer, Hedwig",1951,Schöfweg
21112,11,AfD,902,1012,"Kriegl, Werner",1974,Bad Griesbach i.Rottal
21113,11,AfD,902,1013,"Meißner, Andreas",1991,Pocking
21114,11,AfD,902,1014,"Bucher, Simon",1995,Straubing
21301,13,mut,902,1101,"Helmich, Fabian",1976,Riedenburg
21302,13,mut,902,1102,"Rau, Annegret",1991,Landshut
21303,13,mut,902,1103,"Feirer, Johann",1960,Kirchdorf a.Inn
21304,13,mut,902,1104,"Zens, Anna Christina",1958,Massing
21305,13,mut,902,1105,"Geisel, Maximilian",1990,Gangkofen
21306,13,mut,902,1106,"Zens, Margit",1990,Massing
21307,13,mut,902,1107,"Drescher, Manfred Martin",1951,Landshut
21308,13,mut,902,1108,"Pollner, Anna",1992,Landshut
21309,13,mut,902,1109,"Feirer, Helga",1961,Kirchdorf a.Inn
21310,13,mut,902,1110,"Pohler, Ferdinand",1989,Landshut
21311,13,mut,902,1111,"Gebsattel-Ederer, Vanessa",1986,Riedenburg
21312,13,mut,902,1112,"Zens, Konrad",1960,Massing
21313,13,mut,902,1113,"Hofmann, Ina",1980,Gangkofen
21314,13,mut,902,1114,"Drathschmid, Monika",1992,Adlkofen
21701,17,Tierschutzpartei,902,1201,"Götz-Volkmann, Gertraud",1959,Landshut
21702,17,Tierschutzpartei,902,1202,"Huber, Carina",1969,Velden
21703,17,Tierschutzpartei,902,1203,"Obermüller, Kaspar",1944,Ortenburg
21704,17,Tierschutzpartei,902,1204,"Röhrner, Ingrid",1965,Velden
21705,17,Tierschutzpartei,902,1205,"Schlesinger, Martina",1976,Adlkofen
21706,17,Tierschutzpartei,902,1206,"Seidemann, Bernd Joseph",1958,Eichendorf
21801,18,V-Partei,902,1301,"Kiermaier, Johann",1964,Niederalteich
30101,1,CSU,903,101,"Füracker, Albert",1968,Lupburg
30102,1,CSU,903,102,"Blümel, Rita",1961,Schierling
30103,1,CSU,903,103,"Thomas, Bärthlein",1963,Amberg
30104,1,CSU,903,104,"Haimerl, Barbara",1968,Wald
30105,1,CSU,903,105,"Lehner, Michael",1984,Regensburg
30106,1,CSU,903,106,"Renner, Tanja",1982,Schlammersdorf
30107,1,CSU,903,107,"Huber, Helga",1968,Freystadt
30108,1,CSU,903,108,"Nachtigall, Dagmar",1966,Weiden i.d.OPf.
30109,1,CSU,903,109,"Wendl, Manfred",1968,Schwandorf
30110,1,CSU,903,110,"Flierl, Alexander",1970,Oberviechtach
30111,1,CSU,903,111,"Hopp, Dr. Gerhard",1981,Runding
30112,1,CSU,903,112,"Oetzinger, Dr. Stephan",1984,Mantel
30113,1,CSU,903,113,"Reiß, Tobias",1968,Brand
30114,1,CSU,903,114,"Rieger, Dr. Franz",1959,Regensburg
30115,1,CSU,903,115,"Schwartz, Dr. Harald",1969,Kümmersbruck
30116,1,CSU,903,116,"Stierstorfer, Sylvia",1963,Pfatter
30201,2,SPD,903,201,"Karl, Annette",1960,Neustadt a.d.Waldnaab
30202,2,SPD,903,202,"Bergmann, Uwe",1971,Schnaittenbach
30203,2,SPD,903,203,"Wild, Margit",1957,Regensburg
30204,2,SPD,903,204,"Wein, Peter",1988,Burglengenfeld
30205,2,SPD,903,205,"Deiml, Jutta",1962,Kemnath
30206,2,SPD,903,206,"Jobst, Matthias",1987,Alteglofsheim
30207,2,SPD,903,207,"Kopp, Franz",1984,Runding
30208,2,SPD,903,208,"Madeisky, Andre",1982,Neumarkt i.d.OPf.
30209,2,SPD,903,209,"Wagner, Dr. Carolin",1982,Lappersdorf
30210,2,SPD,903,210,"Rüger, Dr. Armin",1962,Sulzbach-Rosenberg
30211,2,SPD,903,211,"Thanheiser, Evi",1968,Nabburg
30212,2,SPD,903,212,"Bittner, Raphael",1999,Plößberg
30213,2,SPD,903,213,"Lutz, Petra",1964,Hemau
30214,2,SPD,903,214,"Eisinger, Philipp",1995,Freystadt
30215,2,SPD,903,215,"Tasali-Stoll, Dr. Sema",1960,Neustadt a.d.Waldnaab
30216,2,SPD,903,216,"Meier, Sebastian",1990,Roding
30301,3,FREIE WÄHLER,903,301,"Hanisch, Joachim",1948,Bruck i.d.OPf.
30302,3,FREIE WÄHLER,903,302,"Gotthardt, Tobias",1977,Kallmünz
30303,3,FREIE WÄHLER,903,303,"Riedl, Robert",1955,Bad Kötzting
30304,3,FREIE WÄHLER,903,304,"Radler, Kerstin",1961,Regensburg
30305,3,FREIE WÄHLER,903,305,"Schmidt, Bernhard",1972,Erbendorf
30306,3,FREIE WÄHLER,903,306,"Penkala, Matthias",1990,Freystadt
30307,3,FREIE WÄHLER,903,307,"Sitter, Alexandra",1970,Ammerthal
30308,3,FREIE WÄHLER,903,308,"Meier, Karl",1955,Neustadt a.d.Waldnaab
30309,3,FREIE WÄHLER,903,309,"Groß, Tobias",1981,Theisseil
30310,3,FREIE WÄHLER,903,310,"Lehnerer, Doris",1975,Königstein
30311,3,FREIE WÄHLER,903,311,"Strobl, Julia",1986,Lauterhofen
30312,3,FREIE WÄHLER,903,312,"Riedl, Thomas",1963,Eschenbach i.d.OPf.
30313,3,FREIE WÄHLER,903,313,"Hetznegger, Manfred",1959,Regensburg
30314,3,FREIE WÄHLER,903,314,"Weidacher, Dr. Herbert",1956,Cham
30315,3,FREIE WÄHLER,903,315,"Landsmann, Hans-Peter",1967,Barbing
30316,3,FREIE WÄHLER,903,316,"Jäger, Alfred",1975,Wackersdorf
30401,4,GRÜNE,903,401,"Mistol, Jürgen",1965,Regensburg
30402,4,GRÜNE,903,402,"Toman, Anna",1991,Bärnau
30403,4,GRÜNE,903,403,"Winklmann, Tina",1980,Wackersdorf
30404,4,GRÜNE,903,404,"Quaas, Benjamin",1987,Teublitz
30405,4,GRÜNE,903,405,"Rösel, Yvonne",1967,Sulzbach-Rosenberg
30406,4,GRÜNE,903,406,"Doblinger, Michael",1962,Pemfling
30407,4,GRÜNE,903,407,"Borke-Thoma, Eva",1985,Neumarkt i.d.OPf.
30408,4,GRÜNE,903,408,"Bergmann, Klaus",1964,Windischeschenbach
30409,4,GRÜNE,903,409,"Zeichinger, Veronika",1986,Regensburg
30410,4,GRÜNE,903,410,"Ebenburger, Dr. Klaus",1949,Amberg
30411,4,GRÜNE,903,411,"Mölders, Petra",1958,Cham
30412,4,GRÜNE,903,412,"Stadler, Josef",1955,Wörth a.d.Donau
30413,4,GRÜNE,903,413,"Wein, Marie",1999,Brunn
30414,4,GRÜNE,903,414,"Schüßler, Mathias",1998,Erlangen
30415,4,GRÜNE,903,415,"Schuhmacher, Sonja",1959,Weiden i.d.OPf.
30416,4,GRÜNE,903,416,"Hauff, Siegfried",1958,Pyrbaum
30501,5,FDP,903,501,"Skutella, Christoph",1985,Weiden i.d.OPf.
30502,5,FDP,903,502,"Vo, Huu Loi",1984,Regensburg
30503,5,FDP,903,503,"Gründer, Nils",1997,Neumarkt i.d.OPf.
30504,5,FDP,903,504,"Burger-Sippl, Silvia",1965,Deining
30505,5,FDP,903,505,"Stuiber, Alfred",1980,Roding
30506,5,FDP,903,506,"Kremser, Reinhard",1958,Hemau
30507,5,FDP,903,507,"Enger, Dr. Ilka",1964,Regensburg
30508,5,FDP,903,508,"Behrendt, Joachim",1964,Kohlberg
30509,5,FDP,903,509,"Hocholdinger, Markus",1995,Amberg
30510,5,FDP,903,510,"Taubmann, Kilian",1987,Sulzbach-Rosenberg
30511,5,FDP,903,511,"Kraus, Ulrich",1978,Roding
30512,5,FDP,903,512,"Heinrich, Reinhard",1959,Waldsassen
30513,5,FDP,903,513,"Grahn, Wolf-Dieter",1949,Schwandorf
30514,5,FDP,903,514,"Wilka, Mathilde",1954,Schönsee
30515,5,FDP,903,515,"Lederer, Ingo",1983,Regenstauf
30516,5,FDP,903,516,"Hubmann, Alexander",1972,Eschenbach i.d.OPf.
30601,6,DIE LINKE,903,601,"Brey, Marius Josef",1996,Chamerau
30602,6,DIE LINKE,903,602,"Maxim, Ursula",1967,Regenstauf
30603,6,DIE LINKE,903,603,"Kappl, Eva",1998,Wackersdorf
30604,6,DIE LINKE,903,604,"Zant, Ali Daniel",1971,Weiden i.d.OPf.
30605,6,DIE LINKE,903,605,"Schienhammer, Nadine",1983,Kastl
30606,6,DIE LINKE,903,606,"Berndt, Wolfgang",1949,Sulzbach-Rosenberg
30607,6,DIE LINKE,903,607,"Sivan, Martina",1956,Schönsee
30608,6,DIE LINKE,903,608,"Emmerling, Tobias",1996,Regensburg
30609,6,DIE LINKE,903,609,"Schwarz, Jan",1997,Regensburg
30610,6,DIE LINKE,903,610,"Schmidt, Philipp",1997,Neumarkt i.d.OPf.
30611,6,DIE LINKE,903,611,"Fleisser, Karl",1952,Oberviechtach
30612,6,DIE LINKE,903,612,"Weidner, Christian",1969,Weiden i.d.OPf.
30613,6,DIE LINKE,903,613,"Spieß, Richard",1959,Regensburg
30614,6,DIE LINKE,903,614,"Oberthür, Christian",1982,Walderbach
30615,6,DIE LINKE,903,615,"Decker, Marian",1952,Regensburg
30616,6,DIE LINKE,903,616,"Hundt, Sarah",1992,Regensburg
30701,7,BP,903,701,"Suttner, Werner",1968,Pfatter
30702,7,BP,903,702,"Ringelmann, Petra",1971,Cham
30703,7,BP,903,703,"Schmieder, Maximilian",1996,Weiden i.d.Opf.
30704,7,BP,903,704,"Smolevska, Natalie",1995,Pfatter
30705,7,BP,903,705,"Mrozek, Markus",1973,Amberg
30706,7,BP,903,706,"Schweikl, Alexander",1975,Bad Kötzting
30707,7,BP,903,707,"Koll-Pfeifer, Alexander",1992,Nürnberg
30708,7,BP,903,708,"Weber, Alexander",1970,Teublitz
30709,7,BP,903,709,"Prensky, Michael",1959,Schmidmühlen
30710,7,BP,903,710,"Schindler, Thomas",1970,Obertraubling
30711,7,BP,903,711,"Weinfurtner, Markus",1972,Roding
30712,7,BP,903,712,"Eberhardt, Peter",1951,Maxhütte-Haidhof
30713,7,BP,903,713,"Oel, Berthold",1961,Laaber
30714,7,BP,903,714,"Bachmann, Peter",1972,Kümmersbruck
30715,7,BP,903,715,"Lang, Magdalena",1961,Barbing
30716,7,BP,903,716,"Karl, Gerhard",1965,Regensburg
30801,8,ÖDP,903,801,"Mrasek, Klaus",1964,Amberg
30802,8,ÖDP,903,802,"Kindl, Dr. Barbara",1964,Vohenstrauß
30803,8,ÖDP,903,803,"Damm, Alfred",1963,Schwandorf
30804,8,ÖDP,903,804,"Suttner, Benedikt",1980,Regensburg
30805,8,ÖDP,903,805,"Mauch, Dr. Thomas",1954,Mintraching
30806,8,ÖDP,903,806,"Kunz, Theresia",1962,Tirschenreuth
30807,8,ÖDP,903,807,"Neumeyer, Joseph",1958,Berching
30808,8,ÖDP,903,808,"Meissner, Ruth",1960,Pemfling
30809,8,ÖDP,903,809,"Wiest, Claudia",1967,Wiesent
30810,8,ÖDP,903,810,"Eckl, Heidi",1964,Nabburg
30811,8,ÖDP,903,811,"Badura, Franz",1968,Amberg
30812,8,ÖDP,903,812,"Schmid, Gerald",1970,Mitterteich
30813,8,ÖDP,903,813,"Eberhardt, Hannes",1981,Regensburg
30814,8,ÖDP,903,814,"Scheingraber, Dr. Stefan",1968,Cham
30815,8,ÖDP,903,815,"Schönfelder-Hans, Monika",1964,Lauterhofen
30816,8,ÖDP,903,816,"Hartung, Andreas",1965,Irchenrieth
30901,9,PIRATEN,903,901,"Kramm, Andreas",1980,Regensburg
30902,9,PIRATEN,903,902,"Stenzel, Tobias",1986,Luhe-Wildenau
30903,9,PIRATEN,903,903,"Terbeznik, Klaus",1970,Schwandorf
30904,9,PIRATEN,903,904,"Graßler, Katharina",1986,Regensburg
30905,9,PIRATEN,903,905,"Lang, Peter",1959,Schwandorf
30906,9,PIRATEN,903,906,"Heuer, Steffen",1981,Regensburg
31101,11,AfD,903,1001,"Magerl, Roland",1973,Mantel
31102,11,AfD,903,1002,"Nolte, Benjamin",1982,Regensburg
31103,11,AfD,903,1003,"Löw, Stefan",1990,Floß
31104,11,AfD,903,1004,"Marino, Claudia",1964,Weiden i.d.OPf.
31105,11,AfD,903,1005,"Mixl, Reinhard",1961,Schwandorf
31106,11,AfD,903,1006,"Arnold, Dieter",1973,Lappersdorf
31107,11,AfD,903,1007,"Meier, Werner",1967,Velburg
31108,11,AfD,903,1008,"Lankes, Josef",1961,Cham
31301,13,mut,903,1101,"Zimmermann, Prof. Hansjoerg",1959,München
31302,13,mut,903,1102,"Geiger, Alexandra",1961,Regensburg
31303,13,mut,903,1103,"Kosak, Ferdinand",1981,Regensburg
31304,13,mut,903,1104,"Seiche, Julia",1952,Regensburg
31305,13,mut,903,1105,"Bortner, Reinhold",1963,Weiden i.d.OPf.
31306,13,mut,903,1106,"Mücke, Anna-Maria",1960,Pentling
31307,13,mut,903,1107,"Vielsmaier, Florian",1980,Regensburg
31308,13,mut,903,1108,"Baumer, Ulla",1958,Wiesau
31309,13,mut,903,1109,"Franzen, Janis",1989,Regensburg
31310,13,mut,903,1110,"Polzer, Lisa",1983,Regensburg
31311,13,mut,903,1111,"Pizzuto, Franco",1983,Regensburg
31312,13,mut,903,1112,"Franzen, Laura",1988,Regensburg
31313,13,mut,903,1113,"Krieg, Frank",1964,Grafenwiesen
31314,13,mut,903,1114,"Kugler, Lisa",1986,Regensburg
31315,13,mut,903,1115,"Müller, Dominik",1969,Bad Abbach
31316,13,mut,903,1116,"Schmid, Helena",1981,Regenstauf
31501,15,Die PARTEI,903,1201,"Hartl, Maximilian",2000,Regensburg
31502,15,Die PARTEI,903,1202,"Frank, Ingo",1989,Regensburg
31503,15,Die PARTEI,903,1203,"Seidl, Anton",1992,Regensburg
31504,15,Die PARTEI,903,1204,"Porsch, Milena",1996,Regensburg
31505,15,Die PARTEI,903,1205,"Bayer, Melody",1987,Regensburg
31506,15,Die PARTEI,903,1206,"Schweiger, Stefan",1991,Regensburg
31507,15,Die PARTEI,903,1207,"Sindersberger, Karin",1971,Regensburg
31508,15,Die PARTEI,903,1208,"Baumann, Christian",1961,Gleißenberg
31601,16,Gesundheitsforschung,903,1301,"Kellner, Christine",1991,Weidenberg
31602,16,Gesundheitsforschung,903,1302,"Pudlo, Fabian",1995,Eching
31603,16,Gesundheitsforschung,903,1303,"Li, Yue",1986,München
31604,16,Gesundheitsforschung,903,1304,"Schmidtke, Udo",1991,München
31801,18,V-Partei,903,1401,"Pedanova, Andrea",1989,Bruck i.d.OPf.
31802,18,V-Partei,903,1402,"Knauer, Beate",1968,Bernhardswald
40101,1,CSU,904,101,"Huml, Melanie",1975,Bamberg
40102,1,CSU,904,102,"Lerchenfeld Freiherr von, Ludwig",1957,Presseck
40103,1,CSU,904,103,"Brendel-Fischer, Gudrun",1959,Heinersreuth
40104,1,CSU,904,104,"Mittag, Martin",1982,Seßlach
40105,1,CSU,904,105,"König, Alexander",1961,Bad Steben
40106,1,CSU,904,106,"Wagner, Paul-Bernhard",1986,Naila
40107,1,CSU,904,107,"Kraus, Rosa",1961,Gößweinstein
40108,1,CSU,904,108,"Schöffel, Martin",1977,Wunsiedel 
40109,1,CSU,904,109,"Dremel, Holger",1972,Scheßlitz
40110,1,CSU,904,110,"Hohl, Dr. Michael",1959,Bayreuth
40111,1,CSU,904,111,"Hofmann, Michael",1974,Eggolsheim
40112,1,CSU,904,112,"Kuhn, Stefan",1976,Bamberg
40113,1,CSU,904,113,"Schulz, Michael",1968,Coburg
40114,1,CSU,904,114,"Hummel, Alexander",1977,Pettstadt
40115,1,CSU,904,115,"Zorn, Christian",1979,Redwitz a.d.Rodach
40116,1,CSU,904,116,"Baumgärtner, Jürgen",1973,Wilhelmsthal
40201,2,SPD,904,201,"Aures, Inge",1956,Kulmbach
40202,2,SPD,904,202,"Adelt, Klaus",1956,Selbitz
40203,2,SPD,904,203,"Busch, Michael",1957,Ebersdorf b.Coburg
40204,2,SPD,904,204,"Pohl, Dr. Ralf",1964,Küps
40205,2,SPD,904,205,"Tasdelen, Halil",1973,Bayreuth
40206,2,SPD,904,206,"Kuntke, Heinz",1951,Bamberg
40207,2,SPD,904,207,"Karabag, Dr. Atila",1972,Forchheim
40208,2,SPD,904,208,"Metzner, Uwe",1968,Stegaurach
40209,2,SPD,904,209,"Bartl, Franziska",1985,Coburg
40210,2,SPD,904,210,"Müller, Sebastian",1987,Lichtenfels
40211,2,SPD,904,211,"Müller, Miriam",1982,Bamberg
40212,2,SPD,904,212,"Mielentz, Jörg",1975,Hof
40213,2,SPD,904,213,"Flauder, Christina",1964,Kulmbach
40214,2,SPD,904,214,"Winkelmaier, Oliver",1976,Pegnitz
40215,2,SPD,904,215,"Schmidt, Richard",1996,Hausen
40216,2,SPD,904,216,"Berger, Joscha",1997,Hirschaid
40301,3,FREIE WÄHLER,904,301,"Glauber, Thorsten",1970,Pinzberg
40302,3,FREIE WÄHLER,904,302,"Ludwig, Rainer",1961,Kulmbach
40303,3,FREIE WÄHLER,904,303,"Wiedemann, Florian",1981,Hummeltal
40304,3,FREIE WÄHLER,904,304,"Zwingmann, Michael",1974,Kronach
40305,3,FREIE WÄHLER,904,305,"Preißler, Maria",1997,Rödental
40306,3,FREIE WÄHLER,904,306,"Simmerlein, Elisabeth",1990,Pinzberg
40307,3,FREIE WÄHLER,904,307,"Scheer, Verena",1989,Stegaurach
40308,3,FREIE WÄHLER,904,308,"Grötsch, Hans Martin",1979,Königstein
40309,3,FREIE WÄHLER,904,309,"Schutty, Dietmar",1961,Bamberg
40310,3,FREIE WÄHLER,904,310,"Lampl, Maria",1955,Bayreuth
40311,3,FREIE WÄHLER,904,311,"Deuerling, Georg",1968,Altenkunstadt
40312,3,FREIE WÄHLER,904,312,"Weber, Viktor",1988,Hallstadt
40313,3,FREIE WÄHLER,904,313,"von Stetten, Dr. Klaus",1959,Selb
40314,3,FREIE WÄHLER,904,314,"John, Claudia",1989,Bamberg
40315,3,FREIE WÄHLER,904,315,"Rödel, Peter",1950,Berg
40316,3,FREIE WÄHLER,904,316,"Kräußlich, Max",1991,Weitramsdorf
40401,4,GRÜNE,904,401,"Sowa, Ursula",1957,Bamberg
40402,4,GRÜNE,904,402,"Pargent, Tim",1993,Bayreuth
40403,4,GRÜNE,904,403,"Memmel, Edith",1951,Mitwitz
40404,4,GRÜNE,904,404,"Huber, Emmerich",1953,Forchheim
40405,4,GRÜNE,904,405,"Sinterhauf, Ina",1976,Coburg
40406,4,GRÜNE,904,406,"Brammer, Philipp",1976,Hof
40407,4,GRÜNE,904,407,"Prechtel, Dr. Annette",1974,Forchheim
40408,4,GRÜNE,904,408,"Kukla, Wilfried",1952,Wunsiedel 
40409,4,GRÜNE,904,409,"Benzel-Weyh, Martina",1974,Coburg
40410,4,GRÜNE,904,410,"Lunz, Georg",1960,Litzendorf
40411,4,GRÜNE,904,411,"Artmann, Brigitte",1959,Marktredwitz
40412,4,GRÜNE,904,412,"Behr, Ralph",1968,Scheßlitz
40413,4,GRÜNE,904,413,"Wandel, Elisabeth",1955,Trogen
40414,4,GRÜNE,904,414,"Motschmann, Valentin",1987,Bad Staffelstein
40415,4,GRÜNE,904,415,"Gote, Ulrike",1965,Bayreuth
40416,4,GRÜNE,904,416,"Glüsenkamp, Jonas",1988,Bamberg
40501,5,FDP,904,501,"Körber, Sebastian",1980,Forchheim
40502,5,FDP,904,502,"Pöhner, Martin",1977,Bamberg
40503,5,FDP,904,503,"Otte, Michael",1968,Kasendorf
40504,5,FDP,904,504,"Bischoff, Harald",1973,Lichtenfels
40505,5,FDP,904,505,"Wünsche, Martin",1995,Hirschaid
40506,5,FDP,904,506,"Herbert, Dr. Ulrich",1952,Coburg
40507,5,FDP,904,507,"Funke-Barjak, Luisa",1983,Bayreuth
40508,5,FDP,904,508,"Senf, Peter",1969,Hof
40509,5,FDP,904,509,"Drechsler, Margit",1965,Kulmbach
40510,5,FDP,904,510,"Wernsdörfer, Steffen",1993,Bamberg
40511,5,FDP,904,511,"Pflaum, Sebastian",1990,Hirschaid
40512,5,FDP,904,512,"Schick, Stefan",1969,Forchheim
40513,5,FDP,904,513,"Huttner, Dr. Stephan",1959,Bayreuth
40514,5,FDP,904,514,"Froeschmann, Peter",1947,Münchberg
40515,5,FDP,904,515,"Nehmzow, Irmgard",1943,Altenkunstadt
40516,5,FDP,904,516,"Gebhard, Gerold",1968,Dörfles-Esbach
40601,6,DIE LINKE,904,601,"Lehmann, Paul",1987,Bamberg
40602,6,DIE LINKE,904,602,"Saeidi, Babette",1965,Coburg
40603,6,DIE LINKE,904,603,"Frisch, Manuel",1980,Hof
40604,6,DIE LINKE,904,604,"Sommerer, Sebastian",1993,Tröstau
40605,6,DIE LINKE,904,605,"Schmittnägel, Gabriele",1952,Gattendorf
40606,6,DIE LINKE,904,606,"Knoblach, Detlef",1957,Kronach
40607,6,DIE LINKE,904,607,"Tränkenschuh, Andreas",1994,Bamberg
40608,6,DIE LINKE,904,608,"Greim, Oswald",1954,Nürnberg
40609,6,DIE LINKE,904,609,"Bätz, Florian",1990,Kronach
40610,6,DIE LINKE,904,610,"Pätzke, Wilfried",1955,Eggolsheim
40611,6,DIE LINKE,904,611,"Baumgartner, Ludwig",1978,Himmelkron
40612,6,DIE LINKE,904,612,"Zimmermann, Gerhard",1954,Bamberg
40613,6,DIE LINKE,904,613,"Warstat, Stefan",1965,Kronach
40614,6,DIE LINKE,904,614,"Hluchy, Linus",1999,Heroldsbach
40615,6,DIE LINKE,904,615,"Gellenthien, Tobias",1997,Heroldsbach
40616,6,DIE LINKE,904,616,"Hähnlein, René",1971,Coburg
40701,7,BP,904,701,"Wagner, Jürgen",1962,Bamberg
40702,7,BP,904,702,"Dotzler, Thomas",1965,Bamberg
40703,7,BP,904,703,"Ehret, Alfred",1953,Forchheim
40704,7,BP,904,704,"Suck, Frank",1966,Hirschaid
40705,7,BP,904,705,"Sedlmeyer, Gunther",1958,Reckendorf
40706,7,BP,904,706,"Zeigler, Christiane",1961,Arzberg
40707,7,BP,904,707,"Voß, Torsten",1980,Ebermannstadt
40708,7,BP,904,708,"Gerbig, Matthias",1972,Bamberg
40801,8,ÖDP,904,801,"Müller, Thomas",1954,Burgkunstadt
40802,8,ÖDP,904,802,"Forster, Manuela",1972,Nürnberg
40803,8,ÖDP,904,803,"Büchner, Thomas",1962,Neustadt b.Coburg
40804,8,ÖDP,904,804,"Sieling, Tobias",1971,Scheßlitz
40805,8,ÖDP,904,805,"Schmidt, Stephan",1985,Hof
40806,8,ÖDP,904,806,"Koppe, Bernd",1961,Mistelgau
40807,8,ÖDP,904,807,"Büchner, Lucas",1988,Bamberg
40808,8,ÖDP,904,808,"Englert, Reinhard",1950,Burgkunstadt
40809,8,ÖDP,904,809,"Raabs, Christoph",1972,Neustadt b.Coburg
40810,8,ÖDP,904,810,"Grimm, Raphael",1969,Oberhaid
40811,8,ÖDP,904,811,"Bachmeyer, Konrad",1954,Trebgast
40812,8,ÖDP,904,812,"Duppel, Ralf",1962,Schwarzenbach a.d.Saale
40813,8,ÖDP,904,813,"Dworazik, Dietmar",1952,Litzendorf
40814,8,ÖDP,904,814,"Lenk, Markus",1968,Eckersdorf
40815,8,ÖDP,904,815,"Wilhelm, Simon",1976,Pretzfeld
40816,8,ÖDP,904,816,"Pülz, Michael",1960,Redwitz a.d.Rodach
40901,9,PIRATEN,904,901,"Rödel, Michael",1990,Hof
40902,9,PIRATEN,904,902,"Großrau, Peter",1977,Kronach
40903,9,PIRATEN,904,903,"Wagner, Karl",1960,Helmbrechts
40904,9,PIRATEN,904,904,"Leopold, Richard",1966,Forchheim
40905,9,PIRATEN,904,905,"Korb, Stephan",1971,Hof
40906,9,PIRATEN,904,906,"Berek, Anita",1972,Bad Alexandersbad
40907,9,PIRATEN,904,907,"Rauh, Daniel",1987,Kronach
40908,9,PIRATEN,904,908,"Sturm, Holger",1971,Oberkotzau
40909,9,PIRATEN,904,909,"Steffen, Nico",1977,Memmelsdorf
41101,11,AfD,904,1001,"Böhm, Martin",1964,Coburg
41102,11,AfD,904,1002,"Rauh, Detlef",1953,Weißenbrunn
41103,11,AfD,904,1003,"Pflaum, Dominik",1987,Heroldsbach
41104,11,AfD,904,1004,"Schiffers, Jan",1977,Bamberg
41105,11,AfD,904,1005,"Rausch, Thomas",1961,Bayreuth
41106,11,AfD,904,1006,"Wüst, Prof.Dr. Michael",1956,Hof
41107,11,AfD,904,1007,"Köhler, Florian",1994,Bamberg
41108,11,AfD,904,1008,"Kögler, Gerd",1967,Kirchenlamitz
41301,13,mut,904,1101,"Hüttner, Michaela",1973,Arzberg
41302,13,mut,904,1102,"Fischer, Iris",1964,Holzkirchen
41303,13,mut,904,1103,"Raithel, Christine",1967,Heinersreuth
41304,13,mut,904,1104,"Göcking, Simone",1962,Arzberg
41305,13,mut,904,1105,"Gerdom, Anne",1987,Bamberg
41306,13,mut,904,1106,"Zeus, Claudia",1964,Marktredwitz
41307,13,mut,904,1107,"Grüner, Ursula",1958,Bayreuth
41308,13,mut,904,1108,"Pfaffenberger, Arno",1961,Kulmbach
41309,13,mut,904,1109,"Bauer, Dietmar",1969,Arzberg
41310,13,mut,904,1110,"Kracke, Lutz-Benno",1943,Neudrossenfeld
41311,13,mut,904,1111,"Kraus, Martina",1962,Bischberg
41312,13,mut,904,1112,"Hoffmann, Jürgen",1965,Selb
41313,13,mut,904,1113,"Hersch, Cornelia",1961,Hummeltal
41314,13,mut,904,1114,"Hüttner, Reinhard",1968,Arzberg
41315,13,mut,904,1115,"Prodöhl, Ramona",1966,Mistelbach
41316,13,mut,904,1116,"Kampe, Werner",1962,Kulmbach
41501,15,Die PARTEI,904,1201,"Krumm, Julian",1995,Bayreuth
41502,15,Die PARTEI,904,1202,"Roensch, Andreas",1977,Bamberg
41503,15,Die PARTEI,904,1203,"Kreten, Julian",1988,Obertrubach
41504,15,Die PARTEI,904,1204,"Walter, Thilo",1971,Bamberg
41505,15,Die PARTEI,904,1205,"Hartmann, Andreas",1980,Hof
41506,15,Die PARTEI,904,1206,"Beck, Michael",1975,Bayreuth
41507,15,Die PARTEI,904,1207,"Zippel, Julian",1996,Oberhaid
41508,15,Die PARTEI,904,1208,"Hautsch, Markus",1965,Bischofsgrün
41509,15,Die PARTEI,904,1209,"Frerking, Silas Rouven",1987,Bamberg
41510,15,Die PARTEI,904,1210,"Schern, Frank",1974,Sparneck
41511,15,Die PARTEI,904,1211,"Thielmann, Cornelia",1992,Oberhaid
41601,16,Gesundheitsforschung,904,1301,"Köhler, Werner",1949,Münchberg
41602,16,Gesundheitsforschung,904,1302,"Jäckel, Britta",1970,Münchberg
41603,16,Gesundheitsforschung,904,1303,"Schmalz, Boris",1984,München
41801,18,V-Partei,904,1401,"Billner, Christian",1984,Pegnitz
41802,18,V-Partei,904,1402,"Schindelmann, Felix",1983,Bayreuth
41803,18,V-Partei,904,1403,"Frederking, Reinhard",1962,Pegnitz
