regierungsbezirk-id,partei-id,partei-name,Nr.,Name,SZ.- Rf.1),PL.- Nr.2),G3),Gesamtstimmen,darunter Zweitstimmen,101  München-Hadern,102  München-Bogenhausen,103  München-Giesing,104  München-Milbertshofen,105  München-Moosach,106  München-Pasing,107  München-Ramersdorf,108  München-Schwabing,109  München-Mitte,110  Altötting,"111  Bad Tölz-Wolfratshausen, Garmisch-Partenkirchen",112  Berchtesgadener Land,113  Dachau,114  Ebersberg,115  Eichstätt,116  Erding,117  Freising,118  Fürstenfeldbruck-Ost,119  Ingolstadt,"120  Landsberg am Lech, Fürstenfeldbruck-West",121  Miesbach,122  Mühldorf a.Inn,123  München-Land-Nord,124  München-Land-Süd,125  Neuburg-Schrobenhausen,126  Pfaffenhofen a.d.Ilm,127  Rosenheim-Ost,128  Rosenheim-West,129  Starnberg,130  Traunstein,131  Weilheim-Schongau
901,18,V-Partei,12,"Krätschmer, Markus",6,12,,335,97,1,5,3,5,6,2,3,2,4,0,5,3,1,16,1,238*,4,3,0,3,2,6,1,5,4,1,1,2,0,1,7
901,18,V-Partei,13,"Capan, Yasemin",10,13,,326,88,0,0,2,5,6,1,4,1,5,5,4,2,2,238*,0,16,3,2,1,3,1,2,3,3,3,5,2,2,1,1,3
901,18,V-Partei,14,"Preisinger, Maximilian",11,14,,319,85,1,2,2,1,1,234*,14,2,1,0,3,0,2,8,0,2,0,1,1,1,3,2,6,21,1,2,2,3,0,0,3
901,18,V-Partei,15,"Steinacher, Sebastian",19,15,,314,46,0,0,1,0,2,0,2,2,1,1,4,1,4,0,5,2,2,0,5,2,1,2,1,0,4,268*,1,0,0,2,1
901,18,V-Partei,16,"Mittelmaier, Roland",15,16,,310,52,2,2,3,4,2,0,1,1,1,1,258*,0,0,1,2,1,3,1,2,5,1,1,0,1,1,0,0,2,4,1,9
901,18,V-Partei,17,"Preisinger, Susanne",7,17,,260,119,1,1,8,3,141*,6,7,1,4,3,3,2,2,4,1,3,5,4,4,2,4,3,4,20,0,2,2,4,2,6,8
901,18,V-Partei,18,"Lorko, Henrietta",12,18,,239,36,0,203*,2,2,1,3,3,2,6,1,0,0,1,1,1,0,2,1,2,0,0,0,1,1,1,3,1,0,0,1,0
901,18,V-Partei,19,"Tönsmann, Marcel",3,19,,205,77,6,4,7,128*,3,2,6,2,1,3,2,3,1,1,0,4,5,2,1,3,2,1,2,2,3,2,2,3,0,2,2
901,18,V-Partei,20,"Roger, Aneta",16,20,,181,42,139*,0,4,1,1,1,2,2,2,2,2,0,5,2,0,4,0,0,0,1,1,2,1,1,0,0,1,1,2,1,3
901,18,V-Partei,21,"Lindlbauer, Sophia",23,21,,156,156,2,2,4,3,3,3,1,0,4,2,8,4,4,5,4,4,5,4,10,8,3,5,5,5,17,16,4,4,4,3,10
901,18,V-Partei,22,"Arifi, Krenar",30,22,,118,118,1,3,1,4,2,3,3,2,2,1,2,5,3,3,5,7,4,3,3,19,2,2,1,2,3,2,3,3,2,9,13
901,18,V-Partei,23,"Schmid, Kathrin",25,23,,114,114,2,7,6,4,1,1,2,5,0,2,5,5,1,5,3,9,2,9,4,5,0,4,3,6,0,3,3,3,4,2,8
901,18,V-Partei,24,"Uphues, Josephine",24,24,,92,92,5,0,2,4,1,4,3,5,3,1,2,2,3,3,1,1,1,7,4,7,2,3,1,4,2,3,5,2,3,2,6
901,18,V-Partei,25,"Kellberger, Manfred",20,25,,69,69,1,1,3,1,4,6,3,0,4,1,2,1,2,2,3,0,5,1,1,3,1,4,3,5,2,3,0,0,3,3,1
901,18,V-Partei,26,"Schuppe, Jakob",29,26,,69,69,0,1,1,1,1,1,1,2,0,1,0,1,1,0,2,2,1,4,0,20,1,2,2,3,1,0,1,1,2,2,14
901,18,V-Partei,27,"Naumann, Andreas",28,27,,66,66,1,1,3,0,5,5,2,3,2,1,1,2,2,1,3,4,3,2,1,2,1,4,3,0,1,4,3,0,1,1,4
901,18,V-Partei,28,"Hell, Kerstin",21,28,,52,52,1,0,0,0,1,2,1,1,1,1,14,0,1,0,2,0,1,2,0,1,4,1,1,1,2,0,1,2,1,0,10
901,18,V-Partei,29,"Kaiser, Ferdinand",27,29,,34,34,2,0,2,1,2,0,1,0,1,0,1,1,2,1,0,1,2,1,0,1,0,1,0,5,0,1,1,2,1,2,2
901,18,V-Partei,30,"Selbmann, Angelika",26,30,,31,31,2,1,0,1,2,2,1,1,1,1,1,0,1,4,1,3,0,1,0,1,0,0,0,0,1,0,2,0,0,0,4
901,18,V-Partei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,18,V-Partei,,Zweitstimmen ohne Kennzeichnung eines Bewerbers,,,,82,82,1,1,1,1,1,1,2,4,1,0,3,4,1,8,2,2,6,3,2,0,2,5,4,2,1,8,1,2,2,3,8
901,18,V-Partei,,Erststimmen insgesamt,,,,4.352,-,139,203,206,128,141,234,163,162,235,-,258,-,-,238,-,238,-,222,261,-,-,241,-,257,-,268,-,-,246,-,512
901,18,V-Partei,,Zweitstimmen insgesamt,,,,5.323,5.323,142,126,195,160,156,169,161,140,154,115,209,124,147,174,167,172,177,199,199,264,125,154,189,179,122,196,161,148,168,153,378
901,18,V-Partei,,Gesamtstimmen,,,,9.675,5.323,281,329,401,288,297,403,324,302,389,115,467,124,147,412,167,410,177,421,460,264,125,395,189,436,122,464,161,148,414,153,890
